"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.005";"GET /themes/omega_original/images/login/phpmyadmin.png HTTP/1.1";200;2426;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.008";"GET /themes/omega_original/images/login/filemanager.png HTTP/1.1";200;2789;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.014";"GET /themes/omega_original/images/login/webmail.png HTTP/1.1";200;2360;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.005";"GET /themes/omega_original/images/login/login_top.jpg HTTP/1.1";200;6244;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.005";"GET /themes/omega_original/images/button.jpg HTTP/1.1";200;333;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:06";200;"0.002";"GET /favicon.ico HTTP/1.1";200;2462;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:14:48:11";200;"0.521";"POST /index.php HTTP/1.1";200;717;"http://admin.perun.aurem.cz:8010/";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:01:17";200;"0.015";"GET /info.php HTTP/1.1";200;10978;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:01:18";200;"0.003";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:02:06";200;"0.113";"GET /info.php HTTP/1.1";200;10994;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:02:06";200;"0.005";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:03:52";200;"0.111";"GET /info.php HTTP/1.1";200;10988;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:03:52";200;"0.010";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:03:54";200;"0.028";"GET /info.php HTTP/1.1";200;10987;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:03:54";200;"0.004";"GET /favicon.ico HTTP/1.1";404;617;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
"217.196.113.136";"01/Apr/2011:15:06:55";200;"0.112";"GET /info.php HTTP/1.1";200;10988;"-";"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.127 Safari/534.16"
